run_id	STDP-RL:AMPA:RLhebbwt	STDP-RL:AMPA:RLantiwt	sim:targetedNonEM	sim:targetedRLDscntFctr	sim:targetedRLMainFctr	sim:targetedRLOppFctr	critic:posRewardBias	critic:angv_bias	critic:clear_flips	critic:total_gain
1846	0.03	-0.03	1	0.9	1.0	0.8	2.8	1.0	True	3.0
1847	0.03	-0.03	1	0.9	1.0	0.8	2.8	1.0	True	3.5
1848	0.03	-0.03	1	0.9	1.0	0.8	3.0	0.7	False	2.5
1849	0.03	-0.03	1	0.9	1.0	0.8	3.0	0.7	False	3.0
1850	0.03	-0.03	1	0.9	1.0	0.8	3.0	0.7	False	3.5
1851	0.03	-0.03	1	0.9	1.0	0.8	3.0	0.7	True	2.5
1852	0.03	-0.03	1	0.9	1.0	0.8	3.0	0.7	True	3.0
1853	0.03	-0.03	1	0.9	1.0	0.8	3.0	0.7	True	3.5
1854	0.03	-0.03	1	0.9	1.0	0.8	3.0	0.8	False	2.5
1855	0.03	-0.03	1	0.9	1.0	0.8	3.0	0.8	False	3.0
1856	0.03	-0.03	1	0.9	1.0	0.8	3.0	0.8	False	3.5
1857	0.03	-0.03	1	0.9	1.0	0.8	3.0	0.8	True	2.5
1858	0.03	-0.03	1	0.9	1.0	0.8	3.0	0.8	True	3.0
1859	0.03	-0.03	1	0.9	1.0	0.8	3.0	0.8	True	3.5
1860	0.03	-0.03	1	0.9	1.0	0.8	3.0	0.9	False	2.5
1861	0.03	-0.03	1	0.9	1.0	0.8	3.0	0.9	False	3.0
1862	0.03	-0.03	1	0.9	1.0	0.8	3.0	0.9	False	3.5
1863	0.03	-0.03	1	0.9	1.0	0.8	3.0	0.9	True	2.5
1864	0.03	-0.03	1	0.9	1.0	0.8	3.0	0.9	True	3.0
1865	0.03	-0.03	1	0.9	1.0	0.8	3.0	0.9	True	3.5
1866	0.03	-0.03	1	0.9	1.0	0.8	3.0	1.0	False	2.5
1867	0.03	-0.03	1	0.9	1.0	0.8	3.0	1.0	False	3.0
1868	0.03	-0.03	1	0.9	1.0	0.8	3.0	1.0	False	3.5
1869	0.03	-0.03	1	0.9	1.0	0.8	3.0	1.0	True	2.5
1870	0.03	-0.03	1	0.9	1.0	0.8	3.0	1.0	True	3.0
1871	0.03	-0.03	1	0.9	1.0	0.8	3.0	1.0	True	3.5
1872	0.03	-0.03	1	0.9	1.0	0.9	2.5	0.7	False	2.5
1873	0.03	-0.03	1	0.9	1.0	0.9	2.5	0.7	False	3.0
1874	0.03	-0.03	1	0.9	1.0	0.9	2.5	0.7	False	3.5
1875	0.03	-0.03	1	0.9	1.0	0.9	2.5	0.7	True	2.5
1876	0.03	-0.03	1	0.9	1.0	0.9	2.5	0.7	True	3.0
1877	0.03	-0.03	1	0.9	1.0	0.9	2.5	0.7	True	3.5
1878	0.03	-0.03	1	0.9	1.0	0.9	2.5	0.8	False	2.5
1879	0.03	-0.03	1	0.9	1.0	0.9	2.5	0.8	False	3.0
1880	0.03	-0.03	1	0.9	1.0	0.9	2.5	0.8	False	3.5
1881	0.03	-0.03	1	0.9	1.0	0.9	2.5	0.8	True	2.5
1882	0.03	-0.03	1	0.9	1.0	0.9	2.5	0.8	True	3.0
1883	0.03	-0.03	1	0.9	1.0	0.9	2.5	0.8	True	3.5
1884	0.03	-0.03	1	0.9	1.0	0.9	2.5	0.9	False	2.5
1885	0.03	-0.03	1	0.9	1.0	0.9	2.5	0.9	False	3.0
1886	0.03	-0.03	1	0.9	1.0	0.9	2.5	0.9	False	3.5
1887	0.03	-0.03	1	0.9	1.0	0.9	2.5	0.9	True	2.5
1888	0.03	-0.03	1	0.9	1.0	0.9	2.5	0.9	True	3.0
1889	0.03	-0.03	1	0.9	1.0	0.9	2.5	0.9	True	3.5
1890	0.03	-0.03	1	0.9	1.0	0.9	2.5	1.0	False	2.5
1891	0.03	-0.03	1	0.9	1.0	0.9	2.5	1.0	False	3.0
1892	0.03	-0.03	1	0.9	1.0	0.9	2.5	1.0	False	3.5
1893	0.03	-0.03	1	0.9	1.0	0.9	2.5	1.0	True	2.5
1894	0.03	-0.03	1	0.9	1.0	0.9	2.5	1.0	True	3.0
1895	0.03	-0.03	1	0.9	1.0	0.9	2.5	1.0	True	3.5
1896	0.03	-0.03	1	0.9	1.0	0.9	2.8	0.7	False	2.5
1897	0.03	-0.03	1	0.9	1.0	0.9	2.8	0.7	False	3.0
1898	0.03	-0.03	1	0.9	1.0	0.9	2.8	0.7	False	3.5
1899	0.03	-0.03	1	0.9	1.0	0.9	2.8	0.7	True	2.5
1900	0.03	-0.03	1	0.9	1.0	0.9	2.8	0.7	True	3.0
1901	0.03	-0.03	1	0.9	1.0	0.9	2.8	0.7	True	3.5
1902	0.03	-0.03	1	0.9	1.0	0.9	2.8	0.8	False	2.5
1903	0.03	-0.03	1	0.9	1.0	0.9	2.8	0.8	False	3.0
1904	0.03	-0.03	1	0.9	1.0	0.9	2.8	0.8	False	3.5
1905	0.03	-0.03	1	0.9	1.0	0.9	2.8	0.8	True	2.5
1906	0.03	-0.03	1	0.9	1.0	0.9	2.8	0.8	True	3.0
1907	0.03	-0.03	1	0.9	1.0	0.9	2.8	0.8	True	3.5
1908	0.03	-0.03	1	0.9	1.0	0.9	2.8	0.9	False	2.5
1909	0.03	-0.03	1	0.9	1.0	0.9	2.8	0.9	False	3.0
1910	0.03	-0.03	1	0.9	1.0	0.9	2.8	0.9	False	3.5
1911	0.03	-0.03	1	0.9	1.0	0.9	2.8	0.9	True	2.5
1912	0.03	-0.03	1	0.9	1.0	0.9	2.8	0.9	True	3.0
1913	0.03	-0.03	1	0.9	1.0	0.9	2.8	0.9	True	3.5
1914	0.03	-0.03	1	0.9	1.0	0.9	2.8	1.0	False	2.5
1915	0.03	-0.03	1	0.9	1.0	0.9	2.8	1.0	False	3.0
1916	0.03	-0.03	1	0.9	1.0	0.9	2.8	1.0	False	3.5
1917	0.03	-0.03	1	0.9	1.0	0.9	2.8	1.0	True	2.5
1918	0.03	-0.03	1	0.9	1.0	0.9	2.8	1.0	True	3.0
1919	0.03	-0.03	1	0.9	1.0	0.9	2.8	1.0	True	3.5
1920	0.03	-0.03	1	0.9	1.0	0.9	3.0	0.7	False	2.5
1921	0.03	-0.03	1	0.9	1.0	0.9	3.0	0.7	False	3.0
1922	0.03	-0.03	1	0.9	1.0	0.9	3.0	0.7	False	3.5
1923	0.03	-0.03	1	0.9	1.0	0.9	3.0	0.7	True	2.5
1924	0.03	-0.03	1	0.9	1.0	0.9	3.0	0.7	True	3.0
1925	0.03	-0.03	1	0.9	1.0	0.9	3.0	0.7	True	3.5
1926	0.03	-0.03	1	0.9	1.0	0.9	3.0	0.8	False	2.5
1927	0.03	-0.03	1	0.9	1.0	0.9	3.0	0.8	False	3.0
1928	0.03	-0.03	1	0.9	1.0	0.9	3.0	0.8	False	3.5
1929	0.03	-0.03	1	0.9	1.0	0.9	3.0	0.8	True	2.5
1930	0.03	-0.03	1	0.9	1.0	0.9	3.0	0.8	True	3.0
1931	0.03	-0.03	1	0.9	1.0	0.9	3.0	0.8	True	3.5
1932	0.03	-0.03	1	0.9	1.0	0.9	3.0	0.9	False	2.5
1933	0.03	-0.03	1	0.9	1.0	0.9	3.0	0.9	False	3.0
1934	0.03	-0.03	1	0.9	1.0	0.9	3.0	0.9	False	3.5
1935	0.03	-0.03	1	0.9	1.0	0.9	3.0	0.9	True	2.5
1936	0.03	-0.03	1	0.9	1.0	0.9	3.0	0.9	True	3.0
1937	0.03	-0.03	1	0.9	1.0	0.9	3.0	0.9	True	3.5
1938	0.03	-0.03	1	0.9	1.0	0.9	3.0	1.0	False	2.5
1939	0.03	-0.03	1	0.9	1.0	0.9	3.0	1.0	False	3.0
1940	0.03	-0.03	1	0.9	1.0	0.9	3.0	1.0	False	3.5
1941	0.03	-0.03	1	0.9	1.0	0.9	3.0	1.0	True	2.5
1942	0.03	-0.03	1	0.9	1.0	0.9	3.0	1.0	True	3.0
1943	0.03	-0.03	1	0.9	1.0	0.9	3.0	1.0	True	3.5
1944	0.025	-0.025	1	0.5	0.5	0.5	2.5	0.7	False	2.5
1945	0.025	-0.025	1	0.5	0.5	0.5	2.5	0.7	False	3.0
1946	0.025	-0.025	1	0.5	0.5	0.5	2.5	0.7	False	3.5
1947	0.025	-0.025	1	0.5	0.5	0.5	2.5	0.7	True	2.5
1948	0.025	-0.025	1	0.5	0.5	0.5	2.5	0.7	True	3.0
1949	0.025	-0.025	1	0.5	0.5	0.5	2.5	0.7	True	3.5
1950	0.025	-0.025	1	0.5	0.5	0.5	2.5	0.8	False	2.5
1951	0.025	-0.025	1	0.5	0.5	0.5	2.5	0.8	False	3.0
1952	0.025	-0.025	1	0.5	0.5	0.5	2.5	0.8	False	3.5
1953	0.025	-0.025	1	0.5	0.5	0.5	2.5	0.8	True	2.5
1954	0.025	-0.025	1	0.5	0.5	0.5	2.5	0.8	True	3.0
1955	0.025	-0.025	1	0.5	0.5	0.5	2.5	0.8	True	3.5
1956	0.025	-0.025	1	0.5	0.5	0.5	2.5	0.9	False	2.5
1957	0.025	-0.025	1	0.5	0.5	0.5	2.5	0.9	False	3.0
1958	0.025	-0.025	1	0.5	0.5	0.5	2.5	0.9	False	3.5
1959	0.025	-0.025	1	0.5	0.5	0.5	2.5	0.9	True	2.5
1960	0.025	-0.025	1	0.5	0.5	0.5	2.5	0.9	True	3.0
1961	0.025	-0.025	1	0.5	0.5	0.5	2.5	0.9	True	3.5
1962	0.025	-0.025	1	0.5	0.5	0.5	2.5	1.0	False	2.5
1963	0.025	-0.025	1	0.5	0.5	0.5	2.5	1.0	False	3.0
1964	0.025	-0.025	1	0.5	0.5	0.5	2.5	1.0	False	3.5
1965	0.025	-0.025	1	0.5	0.5	0.5	2.5	1.0	True	2.5
1966	0.025	-0.025	1	0.5	0.5	0.5	2.5	1.0	True	3.0
1967	0.025	-0.025	1	0.5	0.5	0.5	2.5	1.0	True	3.5
1968	0.025	-0.025	1	0.5	0.5	0.5	2.8	0.7	False	2.5
1969	0.025	-0.025	1	0.5	0.5	0.5	2.8	0.7	False	3.0
1970	0.025	-0.025	1	0.5	0.5	0.5	2.8	0.7	False	3.5
1971	0.025	-0.025	1	0.5	0.5	0.5	2.8	0.7	True	2.5
1972	0.025	-0.025	1	0.5	0.5	0.5	2.8	0.7	True	3.0
1973	0.025	-0.025	1	0.5	0.5	0.5	2.8	0.7	True	3.5
1974	0.025	-0.025	1	0.5	0.5	0.5	2.8	0.8	False	2.5
1975	0.025	-0.025	1	0.5	0.5	0.5	2.8	0.8	False	3.0
1976	0.025	-0.025	1	0.5	0.5	0.5	2.8	0.8	False	3.5
1977	0.025	-0.025	1	0.5	0.5	0.5	2.8	0.8	True	2.5
1978	0.025	-0.025	1	0.5	0.5	0.5	2.8	0.8	True	3.0
1979	0.025	-0.025	1	0.5	0.5	0.5	2.8	0.8	True	3.5
1980	0.025	-0.025	1	0.5	0.5	0.5	2.8	0.9	False	2.5
1981	0.025	-0.025	1	0.5	0.5	0.5	2.8	0.9	False	3.0
1982	0.025	-0.025	1	0.5	0.5	0.5	2.8	0.9	False	3.5
1983	0.025	-0.025	1	0.5	0.5	0.5	2.8	0.9	True	2.5
1984	0.025	-0.025	1	0.5	0.5	0.5	2.8	0.9	True	3.0
1985	0.025	-0.025	1	0.5	0.5	0.5	2.8	0.9	True	3.5
1986	0.025	-0.025	1	0.5	0.5	0.5	2.8	1.0	False	2.5
1987	0.025	-0.025	1	0.5	0.5	0.5	2.8	1.0	False	3.0
1988	0.025	-0.025	1	0.5	0.5	0.5	2.8	1.0	False	3.5
1989	0.025	-0.025	1	0.5	0.5	0.5	2.8	1.0	True	2.5
1990	0.025	-0.025	1	0.5	0.5	0.5	2.8	1.0	True	3.0
1991	0.025	-0.025	1	0.5	0.5	0.5	2.8	1.0	True	3.5
1992	0.025	-0.025	1	0.5	0.5	0.5	3.0	0.7	False	2.5
1993	0.025	-0.025	1	0.5	0.5	0.5	3.0	0.7	False	3.0
1994	0.025	-0.025	1	0.5	0.5	0.5	3.0	0.7	False	3.5
1995	0.025	-0.025	1	0.5	0.5	0.5	3.0	0.7	True	2.5
1996	0.025	-0.025	1	0.5	0.5	0.5	3.0	0.7	True	3.0
1997	0.025	-0.025	1	0.5	0.5	0.5	3.0	0.7	True	3.5
1998	0.025	-0.025	1	0.5	0.5	0.5	3.0	0.8	False	2.5
1999	0.025	-0.025	1	0.5	0.5	0.5	3.0	0.8	False	3.0
2000	0.025	-0.025	1	0.5	0.5	0.5	3.0	0.8	False	3.5
2001	0.025	-0.025	1	0.5	0.5	0.5	3.0	0.8	True	2.5
2002	0.025	-0.025	1	0.5	0.5	0.5	3.0	0.8	True	3.0
2003	0.025	-0.025	1	0.5	0.5	0.5	3.0	0.8	True	3.5
2004	0.025	-0.025	1	0.5	0.5	0.5	3.0	0.9	False	2.5
2005	0.025	-0.025	1	0.5	0.5	0.5	3.0	0.9	False	3.0
2006	0.025	-0.025	1	0.5	0.5	0.5	3.0	0.9	False	3.5
2007	0.025	-0.025	1	0.5	0.5	0.5	3.0	0.9	True	2.5
2008	0.025	-0.025	1	0.5	0.5	0.5	3.0	0.9	True	3.0
2009	0.025	-0.025	1	0.5	0.5	0.5	3.0	0.9	True	3.5
2010	0.025	-0.025	1	0.5	0.5	0.5	3.0	1.0	False	2.5
2011	0.025	-0.025	1	0.5	0.5	0.5	3.0	1.0	False	3.0
2012	0.025	-0.025	1	0.5	0.5	0.5	3.0	1.0	False	3.5
2013	0.025	-0.025	1	0.5	0.5	0.5	3.0	1.0	True	2.5
2014	0.025	-0.025	1	0.5	0.5	0.5	3.0	1.0	True	3.0
2015	0.025	-0.025	1	0.5	0.5	0.5	3.0	1.0	True	3.5
2016	0.025	-0.025	1	0.5	0.8	0.5	2.5	0.7	False	2.5
2017	0.025	-0.025	1	0.5	0.8	0.5	2.5	0.7	False	3.0
2018	0.025	-0.025	1	0.5	0.8	0.5	2.5	0.7	False	3.5
2019	0.025	-0.025	1	0.5	0.8	0.5	2.5	0.7	True	2.5
2020	0.025	-0.025	1	0.5	0.8	0.5	2.5	0.7	True	3.0
2021	0.025	-0.025	1	0.5	0.8	0.5	2.5	0.7	True	3.5
2022	0.025	-0.025	1	0.5	0.8	0.5	2.5	0.8	False	2.5
2023	0.025	-0.025	1	0.5	0.8	0.5	2.5	0.8	False	3.0
2024	0.025	-0.025	1	0.5	0.8	0.5	2.5	0.8	False	3.5
2025	0.025	-0.025	1	0.5	0.8	0.5	2.5	0.8	True	2.5
2026	0.025	-0.025	1	0.5	0.8	0.5	2.5	0.8	True	3.0
2027	0.025	-0.025	1	0.5	0.8	0.5	2.5	0.8	True	3.5
2028	0.025	-0.025	1	0.5	0.8	0.5	2.5	0.9	False	2.5
2029	0.025	-0.025	1	0.5	0.8	0.5	2.5	0.9	False	3.0
2030	0.025	-0.025	1	0.5	0.8	0.5	2.5	0.9	False	3.5
2031	0.025	-0.025	1	0.5	0.8	0.5	2.5	0.9	True	2.5
2032	0.025	-0.025	1	0.5	0.8	0.5	2.5	0.9	True	3.0
2033	0.025	-0.025	1	0.5	0.8	0.5	2.5	0.9	True	3.5
2034	0.025	-0.025	1	0.5	0.8	0.5	2.5	1.0	False	2.5
2035	0.025	-0.025	1	0.5	0.8	0.5	2.5	1.0	False	3.0
2036	0.025	-0.025	1	0.5	0.8	0.5	2.5	1.0	False	3.5
2037	0.025	-0.025	1	0.5	0.8	0.5	2.5	1.0	True	2.5
2038	0.025	-0.025	1	0.5	0.8	0.5	2.5	1.0	True	3.0
2039	0.025	-0.025	1	0.5	0.8	0.5	2.5	1.0	True	3.5
2040	0.025	-0.025	1	0.5	0.8	0.5	2.8	0.7	False	2.5
2041	0.025	-0.025	1	0.5	0.8	0.5	2.8	0.7	False	3.0
2042	0.025	-0.025	1	0.5	0.8	0.5	2.8	0.7	False	3.5
2043	0.025	-0.025	1	0.5	0.8	0.5	2.8	0.7	True	2.5
2044	0.025	-0.025	1	0.5	0.8	0.5	2.8	0.7	True	3.0
2045	0.025	-0.025	1	0.5	0.8	0.5	2.8	0.7	True	3.5
2046	0.025	-0.025	1	0.5	0.8	0.5	2.8	0.8	False	2.5
2047	0.025	-0.025	1	0.5	0.8	0.5	2.8	0.8	False	3.0
2048	0.025	-0.025	1	0.5	0.8	0.5	2.8	0.8	False	3.5
2049	0.025	-0.025	1	0.5	0.8	0.5	2.8	0.8	True	2.5
2050	0.025	-0.025	1	0.5	0.8	0.5	2.8	0.8	True	3.0
2051	0.025	-0.025	1	0.5	0.8	0.5	2.8	0.8	True	3.5
2052	0.025	-0.025	1	0.5	0.8	0.5	2.8	0.9	False	2.5
2053	0.025	-0.025	1	0.5	0.8	0.5	2.8	0.9	False	3.0
2054	0.025	-0.025	1	0.5	0.8	0.5	2.8	0.9	False	3.5
2055	0.025	-0.025	1	0.5	0.8	0.5	2.8	0.9	True	2.5
2056	0.025	-0.025	1	0.5	0.8	0.5	2.8	0.9	True	3.0
2057	0.025	-0.025	1	0.5	0.8	0.5	2.8	0.9	True	3.5
2058	0.025	-0.025	1	0.5	0.8	0.5	2.8	1.0	False	2.5
2059	0.025	-0.025	1	0.5	0.8	0.5	2.8	1.0	False	3.0
2060	0.025	-0.025	1	0.5	0.8	0.5	2.8	1.0	False	3.5
2061	0.025	-0.025	1	0.5	0.8	0.5	2.8	1.0	True	2.5
2062	0.025	-0.025	1	0.5	0.8	0.5	2.8	1.0	True	3.0
2063	0.025	-0.025	1	0.5	0.8	0.5	2.8	1.0	True	3.5
2064	0.025	-0.025	1	0.5	0.8	0.5	3.0	0.7	False	2.5
2065	0.025	-0.025	1	0.5	0.8	0.5	3.0	0.7	False	3.0
2066	0.025	-0.025	1	0.5	0.8	0.5	3.0	0.7	False	3.5
2067	0.025	-0.025	1	0.5	0.8	0.5	3.0	0.7	True	2.5
2068	0.025	-0.025	1	0.5	0.8	0.5	3.0	0.7	True	3.0
2069	0.025	-0.025	1	0.5	0.8	0.5	3.0	0.7	True	3.5
2070	0.025	-0.025	1	0.5	0.8	0.5	3.0	0.8	False	2.5
2071	0.025	-0.025	1	0.5	0.8	0.5	3.0	0.8	False	3.0
2072	0.025	-0.025	1	0.5	0.8	0.5	3.0	0.8	False	3.5
2073	0.025	-0.025	1	0.5	0.8	0.5	3.0	0.8	True	2.5
2074	0.025	-0.025	1	0.5	0.8	0.5	3.0	0.8	True	3.0
2075	0.025	-0.025	1	0.5	0.8	0.5	3.0	0.8	True	3.5
2076	0.025	-0.025	1	0.5	0.8	0.5	3.0	0.9	False	2.5
2077	0.025	-0.025	1	0.5	0.8	0.5	3.0	0.9	False	3.0
2078	0.025	-0.025	1	0.5	0.8	0.5	3.0	0.9	False	3.5
2079	0.025	-0.025	1	0.5	0.8	0.5	3.0	0.9	True	2.5
2080	0.025	-0.025	1	0.5	0.8	0.5	3.0	0.9	True	3.0
2081	0.025	-0.025	1	0.5	0.8	0.5	3.0	0.9	True	3.5
2082	0.025	-0.025	1	0.5	0.8	0.5	3.0	1.0	False	2.5
2083	0.025	-0.025	1	0.5	0.8	0.5	3.0	1.0	False	3.0
2084	0.025	-0.025	1	0.5	0.8	0.5	3.0	1.0	False	3.5
2085	0.025	-0.025	1	0.5	0.8	0.5	3.0	1.0	True	2.5
2086	0.025	-0.025	1	0.5	0.8	0.5	3.0	1.0	True	3.0
2087	0.025	-0.025	1	0.5	0.8	0.5	3.0	1.0	True	3.5
2088	0.025	-0.025	1	0.5	0.8	0.8	2.5	0.7	False	2.5
2089	0.025	-0.025	1	0.5	0.8	0.8	2.5	0.7	False	3.0
2090	0.025	-0.025	1	0.5	0.8	0.8	2.5	0.7	False	3.5
2091	0.025	-0.025	1	0.5	0.8	0.8	2.5	0.7	True	2.5
2092	0.025	-0.025	1	0.5	0.8	0.8	2.5	0.7	True	3.0
2093	0.025	-0.025	1	0.5	0.8	0.8	2.5	0.7	True	3.5
2094	0.025	-0.025	1	0.5	0.8	0.8	2.5	0.8	False	2.5
2095	0.025	-0.025	1	0.5	0.8	0.8	2.5	0.8	False	3.0
2096	0.025	-0.025	1	0.5	0.8	0.8	2.5	0.8	False	3.5
2097	0.025	-0.025	1	0.5	0.8	0.8	2.5	0.8	True	2.5
2098	0.025	-0.025	1	0.5	0.8	0.8	2.5	0.8	True	3.0
2099	0.025	-0.025	1	0.5	0.8	0.8	2.5	0.8	True	3.5
2100	0.025	-0.025	1	0.5	0.8	0.8	2.5	0.9	False	2.5
2101	0.025	-0.025	1	0.5	0.8	0.8	2.5	0.9	False	3.0
2102	0.025	-0.025	1	0.5	0.8	0.8	2.5	0.9	False	3.5
2103	0.025	-0.025	1	0.5	0.8	0.8	2.5	0.9	True	2.5
2104	0.025	-0.025	1	0.5	0.8	0.8	2.5	0.9	True	3.0
2105	0.025	-0.025	1	0.5	0.8	0.8	2.5	0.9	True	3.5
2106	0.025	-0.025	1	0.5	0.8	0.8	2.5	1.0	False	2.5
2107	0.025	-0.025	1	0.5	0.8	0.8	2.5	1.0	False	3.0
2108	0.025	-0.025	1	0.5	0.8	0.8	2.5	1.0	False	3.5
2109	0.025	-0.025	1	0.5	0.8	0.8	2.5	1.0	True	2.5
2110	0.025	-0.025	1	0.5	0.8	0.8	2.5	1.0	True	3.0
2111	0.025	-0.025	1	0.5	0.8	0.8	2.5	1.0	True	3.5
2112	0.025	-0.025	1	0.5	0.8	0.8	2.8	0.7	False	2.5
2113	0.025	-0.025	1	0.5	0.8	0.8	2.8	0.7	False	3.0
2114	0.025	-0.025	1	0.5	0.8	0.8	2.8	0.7	False	3.5
2115	0.025	-0.025	1	0.5	0.8	0.8	2.8	0.7	True	2.5
2116	0.025	-0.025	1	0.5	0.8	0.8	2.8	0.7	True	3.0
2117	0.025	-0.025	1	0.5	0.8	0.8	2.8	0.7	True	3.5
2118	0.025	-0.025	1	0.5	0.8	0.8	2.8	0.8	False	2.5
2119	0.025	-0.025	1	0.5	0.8	0.8	2.8	0.8	False	3.0
2120	0.025	-0.025	1	0.5	0.8	0.8	2.8	0.8	False	3.5
2121	0.025	-0.025	1	0.5	0.8	0.8	2.8	0.8	True	2.5
2122	0.025	-0.025	1	0.5	0.8	0.8	2.8	0.8	True	3.0
2123	0.025	-0.025	1	0.5	0.8	0.8	2.8	0.8	True	3.5
2124	0.025	-0.025	1	0.5	0.8	0.8	2.8	0.9	False	2.5
2125	0.025	-0.025	1	0.5	0.8	0.8	2.8	0.9	False	3.0
2126	0.025	-0.025	1	0.5	0.8	0.8	2.8	0.9	False	3.5
2127	0.025	-0.025	1	0.5	0.8	0.8	2.8	0.9	True	2.5
2128	0.025	-0.025	1	0.5	0.8	0.8	2.8	0.9	True	3.0
2129	0.025	-0.025	1	0.5	0.8	0.8	2.8	0.9	True	3.5
2130	0.025	-0.025	1	0.5	0.8	0.8	2.8	1.0	False	2.5
2131	0.025	-0.025	1	0.5	0.8	0.8	2.8	1.0	False	3.0
2132	0.025	-0.025	1	0.5	0.8	0.8	2.8	1.0	False	3.5
2133	0.025	-0.025	1	0.5	0.8	0.8	2.8	1.0	True	2.5
2134	0.025	-0.025	1	0.5	0.8	0.8	2.8	1.0	True	3.0
2135	0.025	-0.025	1	0.5	0.8	0.8	2.8	1.0	True	3.5
2136	0.025	-0.025	1	0.5	0.8	0.8	3.0	0.7	False	2.5
2137	0.025	-0.025	1	0.5	0.8	0.8	3.0	0.7	False	3.0
2138	0.025	-0.025	1	0.5	0.8	0.8	3.0	0.7	False	3.5
2139	0.025	-0.025	1	0.5	0.8	0.8	3.0	0.7	True	2.5
2140	0.025	-0.025	1	0.5	0.8	0.8	3.0	0.7	True	3.0
2141	0.025	-0.025	1	0.5	0.8	0.8	3.0	0.7	True	3.5
2142	0.025	-0.025	1	0.5	0.8	0.8	3.0	0.8	False	2.5
2143	0.025	-0.025	1	0.5	0.8	0.8	3.0	0.8	False	3.0
2144	0.025	-0.025	1	0.5	0.8	0.8	3.0	0.8	False	3.5
2145	0.025	-0.025	1	0.5	0.8	0.8	3.0	0.8	True	2.5
2146	0.025	-0.025	1	0.5	0.8	0.8	3.0	0.8	True	3.0
2147	0.025	-0.025	1	0.5	0.8	0.8	3.0	0.8	True	3.5
2148	0.025	-0.025	1	0.5	0.8	0.8	3.0	0.9	False	2.5
2149	0.025	-0.025	1	0.5	0.8	0.8	3.0	0.9	False	3.0
2150	0.025	-0.025	1	0.5	0.8	0.8	3.0	0.9	False	3.5
2151	0.025	-0.025	1	0.5	0.8	0.8	3.0	0.9	True	2.5
2152	0.025	-0.025	1	0.5	0.8	0.8	3.0	0.9	True	3.0
2153	0.025	-0.025	1	0.5	0.8	0.8	3.0	0.9	True	3.5
2154	0.025	-0.025	1	0.5	0.8	0.8	3.0	1.0	False	2.5
2155	0.025	-0.025	1	0.5	0.8	0.8	3.0	1.0	False	3.0
2156	0.025	-0.025	1	0.5	0.8	0.8	3.0	1.0	False	3.5
2157	0.025	-0.025	1	0.5	0.8	0.8	3.0	1.0	True	2.5
2158	0.025	-0.025	1	0.5	0.8	0.8	3.0	1.0	True	3.0
2159	0.025	-0.025	1	0.5	0.8	0.8	3.0	1.0	True	3.5
2160	0.025	-0.025	1	0.5	0.9	0.5	2.5	0.7	False	2.5
2161	0.025	-0.025	1	0.5	0.9	0.5	2.5	0.7	False	3.0
2162	0.025	-0.025	1	0.5	0.9	0.5	2.5	0.7	False	3.5
2163	0.025	-0.025	1	0.5	0.9	0.5	2.5	0.7	True	2.5
2164	0.025	-0.025	1	0.5	0.9	0.5	2.5	0.7	True	3.0
2165	0.025	-0.025	1	0.5	0.9	0.5	2.5	0.7	True	3.5
2166	0.025	-0.025	1	0.5	0.9	0.5	2.5	0.8	False	2.5
2167	0.025	-0.025	1	0.5	0.9	0.5	2.5	0.8	False	3.0
2168	0.025	-0.025	1	0.5	0.9	0.5	2.5	0.8	False	3.5
2169	0.025	-0.025	1	0.5	0.9	0.5	2.5	0.8	True	2.5
2170	0.025	-0.025	1	0.5	0.9	0.5	2.5	0.8	True	3.0
2171	0.025	-0.025	1	0.5	0.9	0.5	2.5	0.8	True	3.5
2172	0.025	-0.025	1	0.5	0.9	0.5	2.5	0.9	False	2.5
2173	0.025	-0.025	1	0.5	0.9	0.5	2.5	0.9	False	3.0
2174	0.025	-0.025	1	0.5	0.9	0.5	2.5	0.9	False	3.5
2175	0.025	-0.025	1	0.5	0.9	0.5	2.5	0.9	True	2.5
2176	0.025	-0.025	1	0.5	0.9	0.5	2.5	0.9	True	3.0
2177	0.025	-0.025	1	0.5	0.9	0.5	2.5	0.9	True	3.5
2178	0.025	-0.025	1	0.5	0.9	0.5	2.5	1.0	False	2.5
2179	0.025	-0.025	1	0.5	0.9	0.5	2.5	1.0	False	3.0
2180	0.025	-0.025	1	0.5	0.9	0.5	2.5	1.0	False	3.5
2181	0.025	-0.025	1	0.5	0.9	0.5	2.5	1.0	True	2.5
2182	0.025	-0.025	1	0.5	0.9	0.5	2.5	1.0	True	3.0
2183	0.025	-0.025	1	0.5	0.9	0.5	2.5	1.0	True	3.5
2184	0.025	-0.025	1	0.5	0.9	0.5	2.8	0.7	False	2.5
2185	0.025	-0.025	1	0.5	0.9	0.5	2.8	0.7	False	3.0
2186	0.025	-0.025	1	0.5	0.9	0.5	2.8	0.7	False	3.5
2187	0.025	-0.025	1	0.5	0.9	0.5	2.8	0.7	True	2.5
2188	0.025	-0.025	1	0.5	0.9	0.5	2.8	0.7	True	3.0
2189	0.025	-0.025	1	0.5	0.9	0.5	2.8	0.7	True	3.5
2190	0.025	-0.025	1	0.5	0.9	0.5	2.8	0.8	False	2.5
2191	0.025	-0.025	1	0.5	0.9	0.5	2.8	0.8	False	3.0
