run_id	STDP-RL:AMPA:RLlenhebb	STDP-RL:AMPA:RLlenanti	STDP-RL:AMPA:RLhebbwt	STDP-RL:AMPA:RLantiwt	STDP-RL:AMPA:RLwindhebb	STDP-RL:AMPA:RLwindanti	sim:targetedRL	sim:targetedRLOppFctr	sim:targetedNonEM	critic:posRewardBias	critic:angv_bias
1906	100	100	0.02	-0.02	25	25	3	1.0	0	2.8	0.7
1907	100	100	0.02	-0.02	25	25	3	1.0	0	2.8	1.0
1908	100	100	0.02	-0.02	25	25	3	1.0	1	1.5	0.4
1909	100	100	0.02	-0.02	25	25	3	1.0	1	1.5	0.5
1910	100	100	0.02	-0.02	25	25	3	1.0	1	1.5	0.7
1911	100	100	0.02	-0.02	25	25	3	1.0	1	1.5	1.0
1912	100	100	0.02	-0.02	25	25	3	1.0	1	2.5	0.4
1913	100	100	0.02	-0.02	25	25	3	1.0	1	2.5	0.5
1914	100	100	0.02	-0.02	25	25	3	1.0	1	2.5	0.7
1915	100	100	0.02	-0.02	25	25	3	1.0	1	2.5	1.0
1916	100	100	0.02	-0.02	25	25	3	1.0	1	2.8	0.4
1917	100	100	0.02	-0.02	25	25	3	1.0	1	2.8	0.5
1918	100	100	0.02	-0.02	25	25	3	1.0	1	2.8	0.7
1919	100	100	0.02	-0.02	25	25	3	1.0	1	2.8	1.0
1920	100	100	0.01	-0.01	2	2	1	1.0	0	1.5	0.4
1921	100	100	0.01	-0.01	2	2	1	1.0	0	1.5	0.5
1922	100	100	0.01	-0.01	2	2	1	1.0	0	1.5	0.7
1923	100	100	0.01	-0.01	2	2	1	1.0	0	1.5	1.0
1924	100	100	0.01	-0.01	2	2	1	1.0	0	2.5	0.4
1925	100	100	0.01	-0.01	2	2	1	1.0	0	2.5	0.5
1926	100	100	0.01	-0.01	2	2	1	1.0	0	2.5	0.7
1927	100	100	0.01	-0.01	2	2	1	1.0	0	2.5	1.0
1928	100	100	0.01	-0.01	2	2	1	1.0	0	2.8	0.4
1929	100	100	0.01	-0.01	2	2	1	1.0	0	2.8	0.5
1930	100	100	0.01	-0.01	2	2	1	1.0	0	2.8	0.7
1931	100	100	0.01	-0.01	2	2	1	1.0	0	2.8	1.0
1932	100	100	0.01	-0.01	2	2	1	1.0	1	1.5	0.4
1933	100	100	0.01	-0.01	2	2	1	1.0	1	1.5	0.5
1934	100	100	0.01	-0.01	2	2	1	1.0	1	1.5	0.7
1935	100	100	0.01	-0.01	2	2	1	1.0	1	1.5	1.0
1936	100	100	0.01	-0.01	2	2	1	1.0	1	2.5	0.4
1937	100	100	0.01	-0.01	2	2	1	1.0	1	2.5	0.5
1938	100	100	0.01	-0.01	2	2	1	1.0	1	2.5	0.7
1939	100	100	0.01	-0.01	2	2	1	1.0	1	2.5	1.0
1940	100	100	0.01	-0.01	2	2	1	1.0	1	2.8	0.4
1941	100	100	0.01	-0.01	2	2	1	1.0	1	2.8	0.5
1942	100	100	0.01	-0.01	2	2	1	1.0	1	2.8	0.7
1943	100	100	0.01	-0.01	2	2	1	1.0	1	2.8	1.0
1944	100	100	0.01	-0.01	2	2	2	1.0	0	1.5	0.4
1945	100	100	0.01	-0.01	2	2	2	1.0	0	1.5	0.5
1946	100	100	0.01	-0.01	2	2	2	1.0	0	1.5	0.7
1947	100	100	0.01	-0.01	2	2	2	1.0	0	1.5	1.0
1948	100	100	0.01	-0.01	2	2	2	1.0	0	2.5	0.4
1949	100	100	0.01	-0.01	2	2	2	1.0	0	2.5	0.5
1950	100	100	0.01	-0.01	2	2	2	1.0	0	2.5	0.7
1951	100	100	0.01	-0.01	2	2	2	1.0	0	2.5	1.0
1952	100	100	0.01	-0.01	2	2	2	1.0	0	2.8	0.4
1953	100	100	0.01	-0.01	2	2	2	1.0	0	2.8	0.5
1954	100	100	0.01	-0.01	2	2	2	1.0	0	2.8	0.7
1955	100	100	0.01	-0.01	2	2	2	1.0	0	2.8	1.0
1956	100	100	0.01	-0.01	2	2	2	1.0	1	1.5	0.4
1957	100	100	0.01	-0.01	2	2	2	1.0	1	1.5	0.5
1958	100	100	0.01	-0.01	2	2	2	1.0	1	1.5	0.7
1959	100	100	0.01	-0.01	2	2	2	1.0	1	1.5	1.0
1960	100	100	0.01	-0.01	2	2	2	1.0	1	2.5	0.4
1961	100	100	0.01	-0.01	2	2	2	1.0	1	2.5	0.5
1962	100	100	0.01	-0.01	2	2	2	1.0	1	2.5	0.7
1963	100	100	0.01	-0.01	2	2	2	1.0	1	2.5	1.0
1964	100	100	0.01	-0.01	2	2	2	1.0	1	2.8	0.4
1965	100	100	0.01	-0.01	2	2	2	1.0	1	2.8	0.5
1966	100	100	0.01	-0.01	2	2	2	1.0	1	2.8	0.7
1967	100	100	0.01	-0.01	2	2	2	1.0	1	2.8	1.0
1968	100	100	0.01	-0.01	2	2	3	0.8	0	1.5	0.4
1969	100	100	0.01	-0.01	2	2	3	0.8	0	1.5	0.5
1970	100	100	0.01	-0.01	2	2	3	0.8	0	1.5	0.7
1971	100	100	0.01	-0.01	2	2	3	0.8	0	1.5	1.0
1972	100	100	0.01	-0.01	2	2	3	0.8	0	2.5	0.4
1973	100	100	0.01	-0.01	2	2	3	0.8	0	2.5	0.5
1974	100	100	0.01	-0.01	2	2	3	0.8	0	2.5	0.7
1975	100	100	0.01	-0.01	2	2	3	0.8	0	2.5	1.0
1976	100	100	0.01	-0.01	2	2	3	0.8	0	2.8	0.4
1977	100	100	0.01	-0.01	2	2	3	0.8	0	2.8	0.5
1978	100	100	0.01	-0.01	2	2	3	0.8	0	2.8	0.7
1979	100	100	0.01	-0.01	2	2	3	0.8	0	2.8	1.0
1980	100	100	0.01	-0.01	2	2	3	0.8	1	1.5	0.4
1981	100	100	0.01	-0.01	2	2	3	0.8	1	1.5	0.5
1982	100	100	0.01	-0.01	2	2	3	0.8	1	1.5	0.7
1983	100	100	0.01	-0.01	2	2	3	0.8	1	1.5	1.0
1984	100	100	0.01	-0.01	2	2	3	0.8	1	2.5	0.4
1985	100	100	0.01	-0.01	2	2	3	0.8	1	2.5	0.5
1986	100	100	0.01	-0.01	2	2	3	0.8	1	2.5	0.7
1987	100	100	0.01	-0.01	2	2	3	0.8	1	2.5	1.0
1988	100	100	0.01	-0.01	2	2	3	0.8	1	2.8	0.4
1989	100	100	0.01	-0.01	2	2	3	0.8	1	2.8	0.5
1990	100	100	0.01	-0.01	2	2	3	0.8	1	2.8	0.7
1991	100	100	0.01	-0.01	2	2	3	0.8	1	2.8	1.0
1992	100	100	0.01	-0.01	2	2	3	1.0	0	1.5	0.4
1993	100	100	0.01	-0.01	2	2	3	1.0	0	1.5	0.5
1994	100	100	0.01	-0.01	2	2	3	1.0	0	1.5	0.7
1995	100	100	0.01	-0.01	2	2	3	1.0	0	1.5	1.0
1996	100	100	0.01	-0.01	2	2	3	1.0	0	2.5	0.4
1997	100	100	0.01	-0.01	2	2	3	1.0	0	2.5	0.5
1998	100	100	0.01	-0.01	2	2	3	1.0	0	2.5	0.7
1999	100	100	0.01	-0.01	2	2	3	1.0	0	2.5	1.0
2000	100	100	0.01	-0.01	2	2	3	1.0	0	2.8	0.4
2001	100	100	0.01	-0.01	2	2	3	1.0	0	2.8	0.5
2002	100	100	0.01	-0.01	2	2	3	1.0	0	2.8	0.7
2003	100	100	0.01	-0.01	2	2	3	1.0	0	2.8	1.0
2004	100	100	0.01	-0.01	2	2	3	1.0	1	1.5	0.4
2005	100	100	0.01	-0.01	2	2	3	1.0	1	1.5	0.5
2006	100	100	0.01	-0.01	2	2	3	1.0	1	1.5	0.7
2007	100	100	0.01	-0.01	2	2	3	1.0	1	1.5	1.0
2008	100	100	0.01	-0.01	2	2	3	1.0	1	2.5	0.4
2009	100	100	0.01	-0.01	2	2	3	1.0	1	2.5	0.5
2010	100	100	0.01	-0.01	2	2	3	1.0	1	2.5	0.7
2011	100	100	0.01	-0.01	2	2	3	1.0	1	2.5	1.0
2012	100	100	0.01	-0.01	2	2	3	1.0	1	2.8	0.4
2013	100	100	0.01	-0.01	2	2	3	1.0	1	2.8	0.5
2014	100	100	0.01	-0.01	2	2	3	1.0	1	2.8	0.7
2015	100	100	0.01	-0.01	2	2	3	1.0	1	2.8	1.0
2016	100	100	0.01	-0.01	3	3	1	1.0	0	1.5	0.4
2017	100	100	0.01	-0.01	3	3	1	1.0	0	1.5	0.5
2018	100	100	0.01	-0.01	3	3	1	1.0	0	1.5	0.7
2019	100	100	0.01	-0.01	3	3	1	1.0	0	1.5	1.0
2020	100	100	0.01	-0.01	3	3	1	1.0	0	2.5	0.4
2021	100	100	0.01	-0.01	3	3	1	1.0	0	2.5	0.5
2022	100	100	0.01	-0.01	3	3	1	1.0	0	2.5	0.7
2023	100	100	0.01	-0.01	3	3	1	1.0	0	2.5	1.0
2024	100	100	0.01	-0.01	3	3	1	1.0	0	2.8	0.4
2025	100	100	0.01	-0.01	3	3	1	1.0	0	2.8	0.5
2026	100	100	0.01	-0.01	3	3	1	1.0	0	2.8	0.7
2027	100	100	0.01	-0.01	3	3	1	1.0	0	2.8	1.0
2028	100	100	0.01	-0.01	3	3	1	1.0	1	1.5	0.4
2029	100	100	0.01	-0.01	3	3	1	1.0	1	1.5	0.5
2030	100	100	0.01	-0.01	3	3	1	1.0	1	1.5	0.7
2031	100	100	0.01	-0.01	3	3	1	1.0	1	1.5	1.0
2032	100	100	0.01	-0.01	3	3	1	1.0	1	2.5	0.4
2033	100	100	0.01	-0.01	3	3	1	1.0	1	2.5	0.5
2034	100	100	0.01	-0.01	3	3	1	1.0	1	2.5	0.7
2035	100	100	0.01	-0.01	3	3	1	1.0	1	2.5	1.0
2036	100	100	0.01	-0.01	3	3	1	1.0	1	2.8	0.4
2037	100	100	0.01	-0.01	3	3	1	1.0	1	2.8	0.5
2038	100	100	0.01	-0.01	3	3	1	1.0	1	2.8	0.7
2039	100	100	0.01	-0.01	3	3	1	1.0	1	2.8	1.0
2040	100	100	0.01	-0.01	3	3	2	1.0	0	1.5	0.4
2041	100	100	0.01	-0.01	3	3	2	1.0	0	1.5	0.5
2042	100	100	0.01	-0.01	3	3	2	1.0	0	1.5	0.7
2043	100	100	0.01	-0.01	3	3	2	1.0	0	1.5	1.0
2044	100	100	0.01	-0.01	3	3	2	1.0	0	2.5	0.4
2045	100	100	0.01	-0.01	3	3	2	1.0	0	2.5	0.5
2046	100	100	0.01	-0.01	3	3	2	1.0	0	2.5	0.7
2047	100	100	0.01	-0.01	3	3	2	1.0	0	2.5	1.0
2048	100	100	0.01	-0.01	3	3	2	1.0	0	2.8	0.4
2049	100	100	0.01	-0.01	3	3	2	1.0	0	2.8	0.5
2050	100	100	0.01	-0.01	3	3	2	1.0	0	2.8	0.7
2051	100	100	0.01	-0.01	3	3	2	1.0	0	2.8	1.0
2052	100	100	0.01	-0.01	3	3	2	1.0	1	1.5	0.4
2053	100	100	0.01	-0.01	3	3	2	1.0	1	1.5	0.5
2054	100	100	0.01	-0.01	3	3	2	1.0	1	1.5	0.7
2055	100	100	0.01	-0.01	3	3	2	1.0	1	1.5	1.0
2056	100	100	0.01	-0.01	3	3	2	1.0	1	2.5	0.4
2057	100	100	0.01	-0.01	3	3	2	1.0	1	2.5	0.5
2058	100	100	0.01	-0.01	3	3	2	1.0	1	2.5	0.7
2059	100	100	0.01	-0.01	3	3	2	1.0	1	2.5	1.0
2060	100	100	0.01	-0.01	3	3	2	1.0	1	2.8	0.4
2061	100	100	0.01	-0.01	3	3	2	1.0	1	2.8	0.5
2062	100	100	0.01	-0.01	3	3	2	1.0	1	2.8	0.7
2063	100	100	0.01	-0.01	3	3	2	1.0	1	2.8	1.0
2064	100	100	0.01	-0.01	3	3	3	0.8	0	1.5	0.4
2065	100	100	0.01	-0.01	3	3	3	0.8	0	1.5	0.5
2066	100	100	0.01	-0.01	3	3	3	0.8	0	1.5	0.7
2067	100	100	0.01	-0.01	3	3	3	0.8	0	1.5	1.0
2068	100	100	0.01	-0.01	3	3	3	0.8	0	2.5	0.4
2069	100	100	0.01	-0.01	3	3	3	0.8	0	2.5	0.5
2070	100	100	0.01	-0.01	3	3	3	0.8	0	2.5	0.7
2071	100	100	0.01	-0.01	3	3	3	0.8	0	2.5	1.0
2072	100	100	0.01	-0.01	3	3	3	0.8	0	2.8	0.4
2073	100	100	0.01	-0.01	3	3	3	0.8	0	2.8	0.5
2074	100	100	0.01	-0.01	3	3	3	0.8	0	2.8	0.7
2075	100	100	0.01	-0.01	3	3	3	0.8	0	2.8	1.0
2076	100	100	0.01	-0.01	3	3	3	0.8	1	1.5	0.4
2077	100	100	0.01	-0.01	3	3	3	0.8	1	1.5	0.5
2078	100	100	0.01	-0.01	3	3	3	0.8	1	1.5	0.7
2079	100	100	0.01	-0.01	3	3	3	0.8	1	1.5	1.0
2080	100	100	0.01	-0.01	3	3	3	0.8	1	2.5	0.4
2081	100	100	0.01	-0.01	3	3	3	0.8	1	2.5	0.5
2082	100	100	0.01	-0.01	3	3	3	0.8	1	2.5	0.7
2083	100	100	0.01	-0.01	3	3	3	0.8	1	2.5	1.0
2084	100	100	0.01	-0.01	3	3	3	0.8	1	2.8	0.4
2085	100	100	0.01	-0.01	3	3	3	0.8	1	2.8	0.5
2086	100	100	0.01	-0.01	3	3	3	0.8	1	2.8	0.7
2087	100	100	0.01	-0.01	3	3	3	0.8	1	2.8	1.0
2088	100	100	0.01	-0.01	3	3	3	1.0	0	1.5	0.4
2089	100	100	0.01	-0.01	3	3	3	1.0	0	1.5	0.5
2090	100	100	0.01	-0.01	3	3	3	1.0	0	1.5	0.7
2091	100	100	0.01	-0.01	3	3	3	1.0	0	1.5	1.0
2092	100	100	0.01	-0.01	3	3	3	1.0	0	2.5	0.4
2093	100	100	0.01	-0.01	3	3	3	1.0	0	2.5	0.5
2094	100	100	0.01	-0.01	3	3	3	1.0	0	2.5	0.7
2095	100	100	0.01	-0.01	3	3	3	1.0	0	2.5	1.0
2096	100	100	0.01	-0.01	3	3	3	1.0	0	2.8	0.4
2097	100	100	0.01	-0.01	3	3	3	1.0	0	2.8	0.5
2098	100	100	0.01	-0.01	3	3	3	1.0	0	2.8	0.7
2099	100	100	0.01	-0.01	3	3	3	1.0	0	2.8	1.0
2100	100	100	0.01	-0.01	3	3	3	1.0	1	1.5	0.4
2101	100	100	0.01	-0.01	3	3	3	1.0	1	1.5	0.5
2102	100	100	0.01	-0.01	3	3	3	1.0	1	1.5	0.7
2103	100	100	0.01	-0.01	3	3	3	1.0	1	1.5	1.0
2104	100	100	0.01	-0.01	3	3	3	1.0	1	2.5	0.4
2105	100	100	0.01	-0.01	3	3	3	1.0	1	2.5	0.5
2106	100	100	0.01	-0.01	3	3	3	1.0	1	2.5	0.7
2107	100	100	0.01	-0.01	3	3	3	1.0	1	2.5	1.0
2108	100	100	0.01	-0.01	3	3	3	1.0	1	2.8	0.4
2109	100	100	0.01	-0.01	3	3	3	1.0	1	2.8	0.5
2110	100	100	0.01	-0.01	3	3	3	1.0	1	2.8	0.7
2111	100	100	0.01	-0.01	3	3	3	1.0	1	2.8	1.0
2112	100	100	0.01	-0.01	5	5	1	1.0	0	1.5	0.4
2113	100	100	0.01	-0.01	5	5	1	1.0	0	1.5	0.5
2114	100	100	0.01	-0.01	5	5	1	1.0	0	1.5	0.7
2115	100	100	0.01	-0.01	5	5	1	1.0	0	1.5	1.0
2116	100	100	0.01	-0.01	5	5	1	1.0	0	2.5	0.4
2117	100	100	0.01	-0.01	5	5	1	1.0	0	2.5	0.5
2118	100	100	0.01	-0.01	5	5	1	1.0	0	2.5	0.7
2119	100	100	0.01	-0.01	5	5	1	1.0	0	2.5	1.0
2120	100	100	0.01	-0.01	5	5	1	1.0	0	2.8	0.4
2121	100	100	0.01	-0.01	5	5	1	1.0	0	2.8	0.5
2122	100	100	0.01	-0.01	5	5	1	1.0	0	2.8	0.7
2123	100	100	0.01	-0.01	5	5	1	1.0	0	2.8	1.0
2124	100	100	0.01	-0.01	5	5	1	1.0	1	1.5	0.4
2125	100	100	0.01	-0.01	5	5	1	1.0	1	1.5	0.5
2126	100	100	0.01	-0.01	5	5	1	1.0	1	1.5	0.7
2127	100	100	0.01	-0.01	5	5	1	1.0	1	1.5	1.0
2128	100	100	0.01	-0.01	5	5	1	1.0	1	2.5	0.4
2129	100	100	0.01	-0.01	5	5	1	1.0	1	2.5	0.5
2130	100	100	0.01	-0.01	5	5	1	1.0	1	2.5	0.7
2131	100	100	0.01	-0.01	5	5	1	1.0	1	2.5	1.0
2132	100	100	0.01	-0.01	5	5	1	1.0	1	2.8	0.4
2133	100	100	0.01	-0.01	5	5	1	1.0	1	2.8	0.5
2134	100	100	0.01	-0.01	5	5	1	1.0	1	2.8	0.7
2135	100	100	0.01	-0.01	5	5	1	1.0	1	2.8	1.0
2136	100	100	0.01	-0.01	5	5	2	1.0	0	1.5	0.4
2137	100	100	0.01	-0.01	5	5	2	1.0	0	1.5	0.5
2138	100	100	0.01	-0.01	5	5	2	1.0	0	1.5	0.7
2139	100	100	0.01	-0.01	5	5	2	1.0	0	1.5	1.0
2140	100	100	0.01	-0.01	5	5	2	1.0	0	2.5	0.4
2141	100	100	0.01	-0.01	5	5	2	1.0	0	2.5	0.5
2142	100	100	0.01	-0.01	5	5	2	1.0	0	2.5	0.7
2143	100	100	0.01	-0.01	5	5	2	1.0	0	2.5	1.0
2144	100	100	0.01	-0.01	5	5	2	1.0	0	2.8	0.4
2145	100	100	0.01	-0.01	5	5	2	1.0	0	2.8	0.5
2146	100	100	0.01	-0.01	5	5	2	1.0	0	2.8	0.7
2147	100	100	0.01	-0.01	5	5	2	1.0	0	2.8	1.0
2148	100	100	0.01	-0.01	5	5	2	1.0	1	1.5	0.4
2149	100	100	0.01	-0.01	5	5	2	1.0	1	1.5	0.5
2150	100	100	0.01	-0.01	5	5	2	1.0	1	1.5	0.7
2151	100	100	0.01	-0.01	5	5	2	1.0	1	1.5	1.0
2152	100	100	0.01	-0.01	5	5	2	1.0	1	2.5	0.4
2153	100	100	0.01	-0.01	5	5	2	1.0	1	2.5	0.5
2154	100	100	0.01	-0.01	5	5	2	1.0	1	2.5	0.7
2155	100	100	0.01	-0.01	5	5	2	1.0	1	2.5	1.0
2156	100	100	0.01	-0.01	5	5	2	1.0	1	2.8	0.4
2157	100	100	0.01	-0.01	5	5	2	1.0	1	2.8	0.5
2158	100	100	0.01	-0.01	5	5	2	1.0	1	2.8	0.7
2159	100	100	0.01	-0.01	5	5	2	1.0	1	2.8	1.0
2160	100	100	0.01	-0.01	5	5	3	0.8	0	1.5	0.4
2161	100	100	0.01	-0.01	5	5	3	0.8	0	1.5	0.5
2162	100	100	0.01	-0.01	5	5	3	0.8	0	1.5	0.7
2163	100	100	0.01	-0.01	5	5	3	0.8	0	1.5	1.0
2164	100	100	0.01	-0.01	5	5	3	0.8	0	2.5	0.4
2165	100	100	0.01	-0.01	5	5	3	0.8	0	2.5	0.5
2166	100	100	0.01	-0.01	5	5	3	0.8	0	2.5	0.7
2167	100	100	0.01	-0.01	5	5	3	0.8	0	2.5	1.0
2168	100	100	0.01	-0.01	5	5	3	0.8	0	2.8	0.4
2169	100	100	0.01	-0.01	5	5	3	0.8	0	2.8	0.5
2170	100	100	0.01	-0.01	5	5	3	0.8	0	2.8	0.7
2171	100	100	0.01	-0.01	5	5	3	0.8	0	2.8	1.0
2172	100	100	0.01	-0.01	5	5	3	0.8	1	1.5	0.4
2173	100	100	0.01	-0.01	5	5	3	0.8	1	1.5	0.5
2174	100	100	0.01	-0.01	5	5	3	0.8	1	1.5	0.7
2175	100	100	0.01	-0.01	5	5	3	0.8	1	1.5	1.0
2176	100	100	0.01	-0.01	5	5	3	0.8	1	2.5	0.4
2177	100	100	0.01	-0.01	5	5	3	0.8	1	2.5	0.5
2178	100	100	0.01	-0.01	5	5	3	0.8	1	2.5	0.7
2179	100	100	0.01	-0.01	5	5	3	0.8	1	2.5	1.0
2180	100	100	0.01	-0.01	5	5	3	0.8	1	2.8	0.4
2181	100	100	0.01	-0.01	5	5	3	0.8	1	2.8	0.5
2182	100	100	0.01	-0.01	5	5	3	0.8	1	2.8	0.7
2183	100	100	0.01	-0.01	5	5	3	0.8	1	2.8	1.0
2184	100	100	0.01	-0.01	5	5	3	1.0	0	1.5	0.4
2185	100	100	0.01	-0.01	5	5	3	1.0	0	1.5	0.5
2186	100	100	0.01	-0.01	5	5	3	1.0	0	1.5	0.7
2187	100	100	0.01	-0.01	5	5	3	1.0	0	1.5	1.0
2188	100	100	0.01	-0.01	5	5	3	1.0	0	2.5	0.4
2189	100	100	0.01	-0.01	5	5	3	1.0	0	2.5	0.5
2190	100	100	0.01	-0.01	5	5	3	1.0	0	2.5	0.7
2191	100	100	0.01	-0.01	5	5	3	1.0	0	2.5	1.0
2192	100	100	0.01	-0.01	5	5	3	1.0	0	2.8	0.4
2193	100	100	0.01	-0.01	5	5	3	1.0	0	2.8	0.5
2194	100	100	0.01	-0.01	5	5	3	1.0	0	2.8	0.7
2195	100	100	0.01	-0.01	5	5	3	1.0	0	2.8	1.0
2196	100	100	0.01	-0.01	5	5	3	1.0	1	1.5	0.4
2197	100	100	0.01	-0.01	5	5	3	1.0	1	1.5	0.5
2198	100	100	0.01	-0.01	5	5	3	1.0	1	1.5	0.7
2199	100	100	0.01	-0.01	5	5	3	1.0	1	1.5	1.0
2200	100	100	0.01	-0.01	5	5	3	1.0	1	2.5	0.4
2201	100	100	0.01	-0.01	5	5	3	1.0	1	2.5	0.5
2202	100	100	0.01	-0.01	5	5	3	1.0	1	2.5	0.7
2203	100	100	0.01	-0.01	5	5	3	1.0	1	2.5	1.0
2204	100	100	0.01	-0.01	5	5	3	1.0	1	2.8	0.4
2205	100	100	0.01	-0.01	5	5	3	1.0	1	2.8	0.5
2206	100	100	0.01	-0.01	5	5	3	1.0	1	2.8	0.7
2207	100	100	0.01	-0.01	5	5	3	1.0	1	2.8	1.0
2208	100	100	0.01	-0.01	10	10	1	1.0	0	1.5	0.4
2209	100	100	0.01	-0.01	10	10	1	1.0	0	1.5	0.5
2210	100	100	0.01	-0.01	10	10	1	1.0	0	1.5	0.7
2211	100	100	0.01	-0.01	10	10	1	1.0	0	1.5	1.0
2212	100	100	0.01	-0.01	10	10	1	1.0	0	2.5	0.4
2213	100	100	0.01	-0.01	10	10	1	1.0	0	2.5	0.5
2214	100	100	0.01	-0.01	10	10	1	1.0	0	2.5	0.7
2215	100	100	0.01	-0.01	10	10	1	1.0	0	2.5	1.0
2216	100	100	0.01	-0.01	10	10	1	1.0	0	2.8	0.4
2217	100	100	0.01	-0.01	10	10	1	1.0	0	2.8	0.5
2218	100	100	0.01	-0.01	10	10	1	1.0	0	2.8	0.7
2219	100	100	0.01	-0.01	10	10	1	1.0	0	2.8	1.0
2220	100	100	0.01	-0.01	10	10	1	1.0	1	1.5	0.4
2221	100	100	0.01	-0.01	10	10	1	1.0	1	1.5	0.5
2222	100	100	0.01	-0.01	10	10	1	1.0	1	1.5	0.7
2223	100	100	0.01	-0.01	10	10	1	1.0	1	1.5	1.0
2224	100	100	0.01	-0.01	10	10	1	1.0	1	2.5	0.4
2225	100	100	0.01	-0.01	10	10	1	1.0	1	2.5	0.5
2226	100	100	0.01	-0.01	10	10	1	1.0	1	2.5	0.7
2227	100	100	0.01	-0.01	10	10	1	1.0	1	2.5	1.0
2228	100	100	0.01	-0.01	10	10	1	1.0	1	2.8	0.4
2229	100	100	0.01	-0.01	10	10	1	1.0	1	2.8	0.5
2230	100	100	0.01	-0.01	10	10	1	1.0	1	2.8	0.7
2231	100	100	0.01	-0.01	10	10	1	1.0	1	2.8	1.0
2232	100	100	0.01	-0.01	10	10	2	1.0	0	1.5	0.4
2233	100	100	0.01	-0.01	10	10	2	1.0	0	1.5	0.5
2234	100	100	0.01	-0.01	10	10	2	1.0	0	1.5	0.7
2235	100	100	0.01	-0.01	10	10	2	1.0	0	1.5	1.0
2236	100	100	0.01	-0.01	10	10	2	1.0	0	2.5	0.4
2237	100	100	0.01	-0.01	10	10	2	1.0	0	2.5	0.5
2238	100	100	0.01	-0.01	10	10	2	1.0	0	2.5	0.7
2239	100	100	0.01	-0.01	10	10	2	1.0	0	2.5	1.0
2240	100	100	0.01	-0.01	10	10	2	1.0	0	2.8	0.4
2241	100	100	0.01	-0.01	10	10	2	1.0	0	2.8	0.5
2242	100	100	0.01	-0.01	10	10	2	1.0	0	2.8	0.7
2243	100	100	0.01	-0.01	10	10	2	1.0	0	2.8	1.0
2244	100	100	0.01	-0.01	10	10	2	1.0	1	1.5	0.4
2245	100	100	0.01	-0.01	10	10	2	1.0	1	1.5	0.5
2246	100	100	0.01	-0.01	10	10	2	1.0	1	1.5	0.7
2247	100	100	0.01	-0.01	10	10	2	1.0	1	1.5	1.0
2248	100	100	0.01	-0.01	10	10	2	1.0	1	2.5	0.4
2249	100	100	0.01	-0.01	10	10	2	1.0	1	2.5	0.5
2250	100	100	0.01	-0.01	10	10	2	1.0	1	2.5	0.7
2251	100	100	0.01	-0.01	10	10	2	1.0	1	2.5	1.0
2252	100	100	0.01	-0.01	10	10	2	1.0	1	2.8	0.4
2253	100	100	0.01	-0.01	10	10	2	1.0	1	2.8	0.5
2254	100	100	0.01	-0.01	10	10	2	1.0	1	2.8	0.7
2255	100	100	0.01	-0.01	10	10	2	1.0	1	2.8	1.0
2256	100	100	0.01	-0.01	10	10	3	0.8	0	1.5	0.4
2257	100	100	0.01	-0.01	10	10	3	0.8	0	1.5	0.5
2258	100	100	0.01	-0.01	10	10	3	0.8	0	1.5	0.7
2259	100	100	0.01	-0.01	10	10	3	0.8	0	1.5	1.0
2260	100	100	0.01	-0.01	10	10	3	0.8	0	2.5	0.4
2261	100	100	0.01	-0.01	10	10	3	0.8	0	2.5	0.5
2262	100	100	0.01	-0.01	10	10	3	0.8	0	2.5	0.7
2263	100	100	0.01	-0.01	10	10	3	0.8	0	2.5	1.0
2264	100	100	0.01	-0.01	10	10	3	0.8	0	2.8	0.4
2265	100	100	0.01	-0.01	10	10	3	0.8	0	2.8	0.5
2266	100	100	0.01	-0.01	10	10	3	0.8	0	2.8	0.7
2267	100	100	0.01	-0.01	10	10	3	0.8	0	2.8	1.0
2268	100	100	0.01	-0.01	10	10	3	0.8	1	1.5	0.4
2269	100	100	0.01	-0.01	10	10	3	0.8	1	1.5	0.5
2270	100	100	0.01	-0.01	10	10	3	0.8	1	1.5	0.7
2271	100	100	0.01	-0.01	10	10	3	0.8	1	1.5	1.0
2272	100	100	0.01	-0.01	10	10	3	0.8	1	2.5	0.4
2273	100	100	0.01	-0.01	10	10	3	0.8	1	2.5	0.5
2274	100	100	0.01	-0.01	10	10	3	0.8	1	2.5	0.7
2275	100	100	0.01	-0.01	10	10	3	0.8	1	2.5	1.0
2276	100	100	0.01	-0.01	10	10	3	0.8	1	2.8	0.4
2277	100	100	0.01	-0.01	10	10	3	0.8	1	2.8	0.5
2278	100	100	0.01	-0.01	10	10	3	0.8	1	2.8	0.7
2279	100	100	0.01	-0.01	10	10	3	0.8	1	2.8	1.0
2280	100	100	0.01	-0.01	10	10	3	1.0	0	1.5	0.4
2281	100	100	0.01	-0.01	10	10	3	1.0	0	1.5	0.5
2282	100	100	0.01	-0.01	10	10	3	1.0	0	1.5	0.7
2283	100	100	0.01	-0.01	10	10	3	1.0	0	1.5	1.0
2284	100	100	0.01	-0.01	10	10	3	1.0	0	2.5	0.4
2285	100	100	0.01	-0.01	10	10	3	1.0	0	2.5	0.5
2286	100	100	0.01	-0.01	10	10	3	1.0	0	2.5	0.7
2287	100	100	0.01	-0.01	10	10	3	1.0	0	2.5	1.0
2288	100	100	0.01	-0.01	10	10	3	1.0	0	2.8	0.4
2289	100	100	0.01	-0.01	10	10	3	1.0	0	2.8	0.5
